metric,value,simulation_year,scenario_label
total_under_20,16796.0,2056,G2L2W3
youth_quota,0.330038710184512,2056,G2L2W3
old_quota,0.4058281425006386,2056,G2L2W3
total_pop,88340.0,2056,G2L2W3
share_over_67,0.27238933786681213,2056,G2L3W1
share_20_66,0.5477601146902475,2056,G2L3W1
share_under_20,0.17985054744294032,2056,G2L3W1
total_over_67,21470.0,2056,G2L3W1
total_20_66,43175.0,2056,G2L3W1
total_under_20,14176.0,2056,G2L3W1
youth_quota,0.32833815865662996,2056,G2L3W1
old_quota,0.4972785176606832,2056,G2L3W1
total_pop,78821.0,2056,G2L3W1
share_over_67,0.25603155239189396,2056,G2L3W2
share_20_66,0.5580770096291646,2056,G2L3W2
share_under_20,0.1858914379789414,2056,G2L3W2
total_over_67,21617.0,2056,G2L3W2
total_20_66,47119.0,2056,G2L3W2
total_under_20,15695.0,2056,G2L3W2
youth_quota,0.3330928075723169,2056,G2L3W2
old_quota,0.45877459199049214,2056,G2L3W2
total_pop,84431.0,2056,G2L3W2
share_over_67,0.2427084729108044,2056,G2L3W3
share_20_66,0.5696324087721649,2056,G2L3W3
share_under_20,0.1876591183170307,2056,G2L3W3
total_over_67,21736.0,2056,G2L3W3
total_20_66,51014.0,2056,G2L3W3
total_under_20,16806.0,2056,G2L3W3
youth_quota,0.3294389775355785,2056,G2L3W3
old_quota,0.4260791155369114,2056,G2L3W3
total_pop,89556.0,2056,G2L3W3
share_over_67,0.2475350485287321,2056,G3L1W1
share_20_66,0.5574641811739331,2056,G3L1W1
share_under_20,0.19500077029733476,2056,G3L1W1
total_over_67,19281.0,2056,G3L1W1
total_20_66,43422.0,2056,G3L1W1
total_under_20,15189.0,2056,G3L1W1
youth_quota,0.3497996407351112,2056,G3L1W1
old_quota,0.44403758463451704,2056,G3L1W1
total_pop,77892.0,2056,G3L1W1
share_over_67,0.23233555858636615,2056,G3L1W2
share_20_66,0.5668174096140502,2056,G3L1W2
share_under_20,0.20084703179958366,2056,G3L1W2
total_over_67,19420.0,2056,G3L1W2
total_20_66,47378.0,2056,G3L1W2
total_under_20,16788.0,2056,G3L1W2
youth_quota,0.35434167757186874,2056,G3L1W2
old_quota,0.4098948879226645,2056,G3L1W2
total_pop,83586.0,2056,G3L1W2
share_over_67,0.22013471199116938,2056,G3L1W3
share_20_66,0.5775832939109279,2056,G3L1W3
share_under_20,0.20228199409790273,2056,G3L1W3
total_over_67,19544.0,2056,G3L1W3
total_20_66,51279.0,2056,G3L1W3
total_under_20,17959.0,2056,G3L1W3
youth_quota,0.3502213381696211,2056,G3L1W3
old_quota,0.38113067727529787,2056,G3L1W3
total_pop,88782.0,2056,G3L1W3
share_over_67,0.25757862946535753,2056,G3L2W1
share_20_66,0.5502988488317727,2056,G3L2W1
share_under_20,0.1921225217028697,2056,G3L2W1
total_over_67,20384.0,2056,G3L2W1
total_20_66,43549.0,2056,G3L2W1
total_under_20,15204.0,2056,G3L2W1
youth_quota,0.3491239752921996,2056,G3L2W1
old_quota,0.4680704493788606,2056,G3L2W1
total_pop,79137.0,2056,G3L2W1
share_over_67,0.24191039570125616,2056,G3L2W2
share_20_66,0.5600032994744408,2056,G3L2W2
share_under_20,0.19808630482430298,2056,G3L2W2
total_over_67,20529.0,2056,G3L2W2
total_20_66,47523.0,2056,G3L2W2
total_under_20,16810.0,2056,G3L2W2
youth_quota,0.35372346021926226,2056,G3L2W2
old_quota,0.43198030427372014,2056,G3L2W2
total_pop,84862.0,2056,G3L2W2
share_over_67,0.22934272039798786,2056,G3L2W3
share_20_66,0.570985974925877,2056,G3L2W3
share_under_20,0.19967130467613517,2056,G3L2W3
total_over_67,20653.0,2056,G3L2W3
total_20_66,51419.0,2056,G3L2W3
total_under_20,17981.0,2056,G3L2W3
youth_quota,0.3496956377992571,2056,G3L2W3
old_quota,0.40166086466092304,2056,G3L2W3
total_pop,90053.0,2056,G3L2W3
share_over_67,0.26718602220120463,2056,G3L3W1
share_20_66,0.5434068395639404,2056,G3L3W1
share_under_20,0.1894071382348549,2056,G3L3W1
total_over_67,21470.0,2056,G3L3W1
total_20_66,43666.0,2056,G3L3W1
total_under_20,15220.0,2056,G3L3W1
youth_quota,0.34855493977007285,2056,G3L3W1
old_quota,0.4916868959831448,2056,G3L3W1
total_pop,80356.0,2056,G3L3W1
share_over_67,0.2511443641517764,2056,G3L3W2
share_20_66,0.5534075330529544,2056,G3L3W2
share_under_20,0.1954481027952692,2056,G3L3W2
total_over_67,21617.0,2056,G3L3W2
total_20_66,47634.0,2056,G3L3W2
total_under_20,16823.0,2056,G3L3W2
youth_quota,0.3531721039593568,2056,G3L3W2
old_quota,0.45381450224629466,2056,G3L3W2
total_pop,86074.0,2056,G3L3W2
share_over_67,0.23813488759367193,2056,G3L3W3
share_20_66,0.5647267627853981,2056,G3L3W3
share_under_20,0.19713834962092994,2056,G3L3W3
total_over_67,21736.0,2056,G3L3W3
total_20_66,51546.0,2056,G3L3W3
total_under_20,17994.0,2056,G3L3W3
youth_quota,0.34908625305552327,2056,G3L3W3
old_quota,0.42168160478019634,2056,G3L3W3
total_pop,91276.0,2056,G3L3W3
share_over_67,0.2596805421103582,2057,G1L1W1
share_20_66,0.5645772829945144,2057,G1L1W1
share_under_20,0.17574217489512747,2057,G1L1W1
total_over_67,19314.0,2057,G1L1W1
total_20_66,41991.0,2057,G1L1W1
total_under_20,13071.0,2057,G1L1W1
youth_quota,0.31128098878331073,2057,G1L1W1
old_quota,0.45995570479388437,2057,G1L1W1
total_pop,74376.0,2057,G1L1W1
share_over_67,0.2434516370907273,2057,G1L1W2
share_20_66,0.5750687328167958,2057,G1L1W2
share_under_20,0.1814796300924769,2057,G1L1W2
total_over_67,19481.0,2057,G1L1W2
total_20_66,46017.0,2057,G1L1W2
total_under_20,14522.0,2057,G1L1W2
youth_quota,0.315579025142882,2057,G1L1W2
old_quota,0.4233435469500402,2057,G1L1W2
total_pop,80020.0,2057,G1L1W2
share_over_67,0.23035297155802842,2057,G1L1W3
share_20_66,0.5866934300571657,2057,G1L1W3
share_under_20,0.1829535983848059,2057,G1L1W3
total_over_67,19624.0,2057,G1L1W3
total_20_66,49981.0,2057,G1L1W3
total_under_20,15586.0,2057,G1L1W3
youth_quota,0.3118384986294792,2057,G1L1W3
old_quota,0.3926291990956563,2057,G1L1W3
total_pop,85191.0,2057,G1L1W3
share_over_67,0.2702316913601459,2057,G1L2W1
share_20_66,0.5567333236409775,2057,G1L2W1
share_under_20,0.17303498499887657,2057,G1L2W1
total_over_67,20446.0,2057,G1L2W1
total_20_66,42123.0,2057,G1L2W1
total_under_20,13092.0,2057,G1L2W1
youth_quota,0.31080407378391856,2057,G1L2W1
old_quota,0.4853880302922394,2057,G1L2W1
total_pop,75661.0,2057,G1L2W1
share_over_67,0.25358469219606977,2057,G1L2W2
share_20_66,0.5676357018126368,2057,G1L2W2
share_under_20,0.17877960599129344,2057,G1L2W2
total_over_67,20621.0,2057,G1L2W2
total_20_66,46159.0,2057,G1L2W2
total_under_20,14538.0,2057,G1L2W2
youth_quota,0.31495483004397845,2057,G1L2W2
old_quota,0.44673844754002473,2057,G1L2W2
total_pop,81318.0,2057,G1L2W2
share_over_67,0.2400513330404421,2057,G1L2W3
share_20_66,0.5795546511896779,2057,G1L2W3
share_under_20,0.18039401576987998,2057,G1L2W3
total_over_67,20763.0,2057,G1L2W3
total_20_66,50128.0,2057,G1L2W3
total_under_20,15603.0,2057,G1L2W3
youth_quota,0.31126316629428663,2057,G1L2W3
old_quota,0.41419964889881905,2057,G1L2W3
total_pop,86494.0,2057,G1L2W3
share_over_67,0.2803656887224303,2057,G1L3W1
share_20_66,0.5492223262588432,2057,G1L3W1
share_under_20,0.1704119850187266,2057,G1L3W1
total_over_67,21559.0,2057,G1L3W1
total_20_66,42233.0,2057,G1L3W1
total_under_20,13104.0,2057,G1L3W1
youth_quota,0.3102786920180901,2057,G1L3W1
old_quota,0.5104775886155376,2057,G1L3W1
total_pop,76896.0,2057,G1L3W1
share_over_67,0.26324523365391606,2057,G1L3W2
share_20_66,0.5605029191598634,2057,G1L3W2
share_under_20,0.17625184718622058,2057,G1L3W2
total_over_67,21733.0,2057,G1L3W2
total_20_66,46274.0,2057,G1L3W2
total_under_20,14551.0,2057,G1L3W2
youth_quota,0.31445304058434537,2057,G1L3W2
old_quota,0.46965898776850934,2057,G1L3W2
total_pop,82558.0,2057,G1L3W2
share_over_67,0.2492991133498963,2057,G1L3W3
share_20_66,0.5726870740546578,2057,G1L3W3
share_under_20,0.17801381259544594,2057,G1L3W3
total_over_67,21875.0,2057,G1L3W3
total_20_66,50251.0,2057,G1L3W3
total_under_20,15620.0,2057,G1L3W3
youth_quota,0.3108395852818849,2057,G1L3W3
old_quota,0.4353147201050725,2057,G1L3W3
total_pop,87746.0,2057,G1L3W3
share_over_67,0.2539311070207731,2057,G2L1W1
share_20_66,0.5602287667630818,2057,G2L1W1
share_under_20,0.18584012621614515,2057,G2L1W1
total_over_67,19314.0,2057,G2L1W1
total_20_66,42611.0,2057,G2L1W1
total_under_20,14135.0,2057,G2L1W1
youth_quota,0.3317218558588158,2057,G2L1W1
old_quota,0.45326324188589806,2057,G2L1W1
total_pop,76060.0,2057,G2L1W1
share_over_67,0.2381045503990613,2057,G2L1W2
share_20_66,0.5703460161091216,2057,G2L1W2
share_under_20,0.1915494334918171,2057,G2L1W2
total_over_67,19481.0,2057,G2L1W2
total_20_66,46664.0,2057,G2L1W2
total_under_20,15672.0,2057,G2L1W2
youth_quota,0.3358477627292988,2057,G2L1W2
old_quota,0.41747385564889417,2057,G2L1W2
total_pop,81817.0,2057,G2L1W2
share_over_67,0.22538187665097048,2057,G2L1W3
share_20_66,0.5817388308257724,2057,G2L1W3
share_under_20,0.19287929252325714,2057,G2L1W3
total_over_67,19624.0,2057,G2L1W3
total_20_66,50652.0,2057,G2L1W3
total_under_20,16794.0,2057,G2L1W3
youth_quota,0.3315565031982942,2057,G2L1W3
old_quota,0.3874279396667456,2057,G2L1W3
total_pop,87070.0,2057,G2L1W3
share_over_67,0.2643788145236371,2057,G2L2W1
share_20_66,0.5526533567808006,2057,G2L2W1
share_under_20,0.18296782869556222,2057,G2L2W1
total_over_67,20446.0,2057,G2L2W1
total_20_66,42740.0,2057,G2L2W1
total_under_20,14150.0,2057,G2L2W1
youth_quota,0.3310715956948994,2057,G2L2W1
old_quota,0.4783809078146935,2057,G2L2W1
total_pop,77336.0,2057,G2L2W1
share_over_67,0.24810202731155628,2057,G2L2W2
share_20_66,0.5631715093545088,2057,G2L2W2
share_under_20,0.18872646333393492,2057,G2L2W2
total_over_67,20621.0,2057,G2L2W2
total_20_66,46808.0,2057,G2L2W2
total_under_20,15686.0,2057,G2L2W2
youth_quota,0.33511365578533586,2057,G2L2W2
old_quota,0.4405443513929243,2057,G2L2W2
total_pop,83115.0,2057,G2L2W2
share_over_67,0.23494998415787807,2057,G2L2W3
share_20_66,0.5747861313538225,2057,G2L2W3
share_under_20,0.19026388448829945,2057,G2L2W3
total_over_67,20763.0,2057,G2L2W3
total_20_66,50795.0,2057,G2L2W3
total_under_20,16814.0,2057,G2L2W3
youth_quota,0.33101683236539026,2057,G2L2W3
old_quota,0.4087607047937789,2057,G2L2W3
total_pop,88372.0,2057,G2L2W3
share_over_67,0.2744062317032813,2057,G2L3W1
share_20_66,0.5453885904844334,2057,G2L3W1
share_under_20,0.1802051778122852,2057,G2L3W1
total_over_67,21559.0,2057,G2L3W1
total_20_66,42849.0,2057,G2L3W1
total_under_20,14158.0,2057,G2L3W1
youth_quota,0.3304161123946883,2057,G2L3W1
old_quota,0.5031389297299821,2057,G2L3W1
total_pop,78566.0,2057,G2L3W1
share_over_67,0.25762820360843075,2057,G2L3W2
share_20_66,0.5562365158017023,2057,G2L3W2
share_under_20,0.186135280589867,2057,G2L3W2
total_over_67,21733.0,2057,G2L3W2
total_20_66,46923.0,2057,G2L3W2
total_under_20,15702.0,2057,G2L3W2
youth_quota,0.33463333546448437,2057,G2L3W2
old_quota,0.4631630543656629,2057,G2L3W2
total_pop,84358.0,2057,G2L3W2
share_over_67,0.24408341794891822,2057,G2L3W3
share_20_66,0.568148090291338,2057,G2L3W3
share_under_20,0.1877684917597438,2057,G2L3W3
total_over_67,21875.0,2057,G2L3W3
total_20_66,50918.0,2057,G2L3W3
total_under_20,16828.0,2057,G2L3W3
youth_quota,0.3304921638713225,2057,G2L3W3
old_quota,0.42961231784437726,2057,G2L3W3
total_pop,89621.0,2057,G2L3W3
share_over_67,0.2487475046686844,2057,G3L1W1
share_20_66,0.5556829158348896,2057,G3L1W1
share_under_20,0.19556957949642603,2057,G3L1W1
total_over_67,19314.0,2057,G3L1W1
total_20_66,43146.0,2057,G3L1W1
total_under_20,15185.0,2057,G3L1W1
youth_quota,0.3519445603300421,2057,G3L1W1
old_quota,0.4476428869420108,2057,G3L1W1
total_pop,77645.0,2057,G3L1W1
share_over_67,0.2332467283677159,2057,G3L1W2
share_20_66,0.5654745513104489,2057,G3L1W2
share_under_20,0.20127872032183522,2057,G3L1W2
total_over_67,19481.0,2057,G3L1W2
total_20_66,47229.0,2057,G3L1W2
total_under_20,16811.0,2057,G3L1W2
youth_quota,0.355946558258697,2057,G3L1W2
old_quota,0.41247962057210613,2057,G3L1W2
total_pop,83521.0,2057,G3L1W2
share_over_67,0.2208442588820491,2057,G3L1W3
share_20_66,0.5766438965102015,2057,G3L1W3
share_under_20,0.20251184460774935,2057,G3L1W3
total_over_67,19624.0,2057,G3L1W3
total_20_66,51240.0,2057,G3L1W3
total_under_20,17995.0,2057,G3L1W3
youth_quota,0.35119047619047616,2057,G3L1W3
old_quota,0.38298204527712726,2057,G3L1W3
total_pop,88859.0,2057,G3L1W3
share_over_67,0.2590495014380377,2057,G3L2W1
share_20_66,0.5483294690030027,2057,G3L2W1
share_under_20,0.19262102955895954,2057,G3L2W1
total_over_67,20446.0,2057,G3L2W1
total_20_66,43278.0,2057,G3L2W1
total_under_20,15203.0,2057,G3L2W1
youth_quota,0.3512870280512039,2057,G3L2W1
old_quota,0.47243403114746524,2057,G3L2W1
total_pop,78927.0,2057,G3L2W1
share_over_67,0.2431033669716118,2057,G3L2W2
share_20_66,0.5584740167877016,2057,G3L2W2
share_under_20,0.1984226162406866,2057,G3L2W2
total_over_67,20621.0,2057,G3L2W2
total_20_66,47372.0,2057,G3L2W2
total_under_20,16831.0,2057,G3L2W2
youth_quota,0.35529426665540825,2057,G3L2W2
old_quota,0.435299332939289,2057,G3L2W2
total_pop,84824.0,2057,G3L2W2
share_over_67,0.23028548612497504,2057,G3L2W3
share_20_66,0.5698631352454471,2057,G3L2W3
share_under_20,0.19985137862957786,2057,G3L2W3
total_over_67,20763.0,2057,G3L2W3
total_20_66,51380.0,2057,G3L2W3
total_under_20,18019.0,2057,G3L2W3
youth_quota,0.35070066173608405,2057,G3L2W3
old_quota,0.4041066562864928,2057,G3L2W3
total_pop,90162.0,2057,G3L2W3
share_over_67,0.26892947134695505,2057,G3L3W1
share_20_66,0.5412144799540952,2057,G3L3W1
share_under_20,0.18985604869894968,2057,G3L3W1
total_over_67,21559.0,2057,G3L3W1
total_20_66,43387.0,2057,G3L3W1
total_under_20,15220.0,2057,G3L3W1
youth_quota,0.350796321478784,2057,G3L3W1
old_quota,0.49689999308548644,2057,G3L3W1
total_pop,80166.0,2057,G3L3W1
share_over_67,0.25249204173153333,2057,G3L3W2
share_20_66,0.5517577898087692,2057,G3L3W2
share_under_20,0.19575016845969748,2057,G3L3W2
total_over_67,21733.0,2057,G3L3W2
total_20_66,47492.0,2057,G3L3W2
total_under_20,16849.0,2057,G3L3W2
youth_quota,0.3547755411437716,2057,G3L3W2
old_quota,0.4576139139223448,2057,G3L3W2
total_pop,86074.0,2057,G3L3W2
share_over_67,0.2392959502920778,2057,G3L3W3
share_20_66,0.5634366727197148,2057,G3L3W3
share_under_20,0.19726737698820748,2057,G3L3W3
total_over_67,21875.0,2057,G3L3W3
total_20_66,51506.0,2057,G3L3W3
total_under_20,18033.0,2057,G3L3W3
youth_quota,0.35011454976119283,2057,G3L3W3
old_quota,0.42470780103288935,2057,G3L3W3
total_pop,91414.0,2057,G3L3W3
share_over_67,0.2604883057923822,2058,G1L1W1
share_20_66,0.5633757144208293,2058,G1L1W1
share_under_20,0.17613597978678844,2058,G1L1W1
total_over_67,19279.0,2058,G1L1W1
total_20_66,41696.0,2058,G1L1W1
total_under_20,13036.0,2058,G1L1W1
youth_quota,0.31264389869531845,2058,G1L1W1
old_quota,0.4623704911742133,2058,G1L1W1
total_pop,74011.0,2058,G1L1W1
share_over_67,0.2439391091900019,2058,G1L1W2
share_20_66,0.5743156048361837,2058,G1L1W2
share_under_20,0.18174528597381445,2058,G1L1W2
total_over_67,19470.0,2058,G1L1W2
total_20_66,45839.0,2058,G1L1W2
total_under_20,14506.0,2058,G1L1W2
youth_quota,0.31645542005715654,2058,G1L1W2
old_quota,0.4247474857653963,2058,G1L1W2
total_pop,79815.0,2058,G1L1W2
share_over_67,0.23065717440849604,2058,G1L1W3
share_20_66,0.5862526726345716,2058,G1L1W3
share_under_20,0.1830901529569324,2058,G1L1W3
total_over_67,19634.0,2058,G1L1W3
total_20_66,49903.0,2058,G1L1W3
total_under_20,15585.0,2058,G1L1W3
youth_quota,0.3123058733943851,2058,G1L1W3
old_quota,0.39344327996312844,2058,G1L1W3
total_pop,85122.0,2058,G1L1W3
share_over_67,0.2714190893402363,2058,G1L2W1
share_20_66,0.5552767821585026,2058,G1L2W1
share_under_20,0.17330412850126112,2058,G1L2W1
total_over_67,20446.0,2058,G1L2W1
total_20_66,41829.0,2058,G1L2W1
total_under_20,13055.0,2058,G1L2W1
youth_quota,0.3121040426498362,2058,G1L2W1
old_quota,0.488799636615745,2058,G1L2W1
total_pop,75330.0,2058,G1L2W1
share_over_67,0.25431645366821537,2058,G1L2W2
share_20_66,0.5666909037131976,2058,G1L2W2
share_under_20,0.17899264261858694,2058,G1L2W2
total_over_67,20636.0,2058,G1L2W2
total_20_66,45983.0,2058,G1L2W2
total_under_20,14524.0,2058,G1L2W2
youth_quota,0.31585585977426445,2058,G1L2W2
old_quota,0.4487745471152383,2058,G1L2W2
total_pop,81143.0,2058,G1L2W2
share_over_67,0.24067263433025698,2058,G1L2W3
share_20_66,0.5788749334998727,2058,G1L2W3
share_under_20,0.18045243216987022,2058,G1L2W3
total_over_67,20810.0,2058,G1L2W3
total_20_66,50053.0,2058,G1L2W3
total_under_20,15603.0,2058,G1L2W3
youth_quota,0.3117295666593411,2058,G1L2W3
old_quota,0.41575929514714405,2058,G1L2W3
total_pop,86466.0,2058,G1L2W3
share_over_67,0.28175028074482256,2058,G1L3W1
share_20_66,0.5476221566425531,2058,G1L3W1
share_under_20,0.17062756261262438,2058,G1L3W1
total_over_67,21577.0,2058,G1L3W1
total_20_66,41938.0,2058,G1L3W1
total_under_20,13067.0,2058,G1L3W1
youth_quota,0.31157899756783825,2058,G1L3W1
old_quota,0.5144975916829606,2058,G1L3W1
total_pop,76582.0,2058,G1L3W1
share_over_67,0.26426517513740433,2058,G1L3W2
share_20_66,0.5592992077261862,2058,G1L3W2
share_under_20,0.1764356171364094,2058,G1L3W2
total_over_67,21781.0,2058,G1L3W2
total_20_66,46098.0,2058,G1L3W2
total_under_20,14542.0,2058,G1L3W2
youth_quota,0.31545837129593474,2058,G1L3W2
old_quota,0.47249338366089644,2058,G1L3W2
total_pop,82421.0,2058,G1L3W2
share_over_67,0.25013674901996535,2058,G1L3W3
share_20_66,0.5718730057434588,2058,G1L3W3
share_under_20,0.1779902452365758,2058,G1L3W3
total_over_67,21950.0,2058,G1L3W3
total_20_66,50183.0,2058,G1L3W3
total_under_20,15619.0,2058,G1L3W3
youth_quota,0.3112408584580436,2058,G1L3W3
old_quota,0.4373991192236415,2058,G1L3W3
total_pop,87752.0,2058,G1L3W3
share_over_67,0.2544914527093921,2058,G2L1W1
share_20_66,0.5591446109167711,2058,G2L1W1
share_under_20,0.18636393637383672,2058,G2L1W1
total_over_67,19279.0,2058,G2L1W1
total_20_66,42358.0,2058,G2L1W1
total_under_20,14118.0,2058,G2L1W1
youth_quota,0.33330185561169084,2058,G2L1W1
old_quota,0.45514424665942677,2058,G2L1W1
total_pop,75755.0,2058,G2L1W1
share_over_67,0.23835757308652858,2058,G2L1W2
share_20_66,0.5697443807844865,2058,G2L1W2
share_under_20,0.19189804612898487,2058,G2L1W2
total_over_67,19470.0,2058,G2L1W2
total_20_66,46539.0,2058,G2L1W2
total_under_20,15675.0,2058,G2L1W2
youth_quota,0.3368142847933991,2058,G2L1W2
old_quota,0.4183587958486431,2058,G2L1W2
total_pop,81684.0,2058,G2L1W2
share_over_67,0.2254578859734742,2058,G2L1W3
share_20_66,0.5814319343170465,2058,G2L1W3
share_under_20,0.19311017970947925,2058,G2L1W3
total_over_67,19634.0,2058,G2L1W3
total_20_66,50634.0,2058,G2L1W3
total_under_20,16817.0,2058,G2L1W3
youth_quota,0.33212860923490145,2058,G2L1W3
old_quota,0.38776316309199355,2058,G2L1W3
total_pop,87085.0,2058,G2L1W3
share_over_67,0.2652672003321354,2058,G2L2W1
share_20_66,0.551370707214863,2058,G2L2W1
share_under_20,0.18336209245300156,2058,G2L2W1
total_over_67,20446.0,2058,G2L2W1
total_20_66,42498.0,2058,G2L2W1
total_under_20,14133.0,2058,G2L2W1
youth_quota,0.33255682620358606,2058,G2L2W1
old_quota,0.4811049931761495,2058,G2L2W1
total_pop,77077.0,2058,G2L2W1
share_over_67,0.24858457609559834,2058,G2L2W2
share_20_66,0.5623509287590045,2058,G2L2W2
share_under_20,0.18906449514539717,2058,G2L2W2
total_over_67,20636.0,2058,G2L2W2
total_20_66,46683.0,2058,G2L2W2
total_under_20,15695.0,2058,G2L2W2
youth_quota,0.33620375725638885,2058,G2L2W2
old_quota,0.44204528415054734,2058,G2L2W2
total_pop,83014.0,2058,G2L2W2
share_over_67,0.2353513305662682,2058,G2L2W3
share_20_66,0.5742301037083951,2058,G2L2W3
share_under_20,0.19041856572533675,2058,G2L2W3
total_over_67,20810.0,2058,G2L2W3
total_20_66,50774.0,2058,G2L2W3
total_under_20,16837.0,2058,G2L2W3
youth_quota,0.33160672785283807,2058,G2L2W3
old_quota,0.40985543782250755,2058,G2L2W3
total_pop,88421.0,2058,G2L2W3
share_over_67,0.2754803702521545,2058,G2L3W1
share_20_66,0.5439259495691031,2058,G2L3W1
share_under_20,0.18059368017874242,2058,G2L3W1
total_over_67,21577.0,2058,G2L3W1
total_20_66,42603.0,2058,G2L3W1
total_under_20,14145.0,2058,G2L3W1
youth_quota,0.33201887191042884,2058,G2L3W1
old_quota,0.5064666807501819,2058,G2L3W1
total_pop,78325.0,2058,G2L3W1
share_over_67,0.2584024391690691,2058,G2L3W2
share_20_66,0.5552194184432502,2058,G2L3W2
share_under_20,0.18637814238768077,2058,G2L3W2
total_over_67,21781.0,2058,G2L3W2
total_20_66,46800.0,2058,G2L3W2
total_under_20,15710.0,2058,G2L3W2
youth_quota,0.33568376068376066,2058,G2L3W2
old_quota,0.46540598290598295,2058,G2L3W2
total_pop,84291.0,2058,G2L3W2
share_over_67,0.24467456610672048,2058,G2L3W3
share_20_66,0.5674666428866025,2058,G2L3W3
share_under_20,0.187858791006677,2058,G2L3W3
total_over_67,21950.0,2058,G2L3W3
total_20_66,50908.0,2058,G2L3W3
total_under_20,16853.0,2058,G2L3W3
youth_quota,0.3310481653178282,2058,G2L3W3
old_quota,0.4311699536418638,2058,G2L3W3
total_pop,89711.0,2058,G2L3W3
share_over_67,0.24905372760273353,2058,G3L1W1
share_20_66,0.5547804518854397,2058,G3L1W1
share_under_20,0.1961658205118268,2058,G3L1W1
total_over_67,19279.0,2058,G3L1W1
total_20_66,42945.0,2058,G3L1W1
total_under_20,15185.0,2058,G3L1W1
youth_quota,0.3535918034695541,2058,G3L1W1
old_quota,0.4489230410990802,2058,G3L1W1
total_pop,77409.0,2058,G3L1W1
share_over_67,0.23327981596415134,2058,G3L1W2
share_20_66,0.5649876590544199,2058,G3L1W2
share_under_20,0.20173252498142868,2058,G3L1W2
total_over_67,19470.0,2058,G3L1W2
total_20_66,47155.0,2058,G3L1W2
total_under_20,16837.0,2058,G3L1W2
youth_quota,0.35705651574594427,2058,G3L1W2
old_quota,0.4128936486056622,2058,G3L1W2
total_pop,83462.0,2058,G3L1W2
share_over_67,0.2207530835047953,2058,G3L1W3
share_20_66,0.5764607998560843,2058,G3L1W3
share_under_20,0.20278611663912033,2058,G3L1W3
total_over_67,19634.0,2058,G3L1W3
total_20_66,51271.0,2058,G3L1W3
total_under_20,18036.0,2058,G3L1W3
youth_quota,0.3517778081176494,2058,G3L1W3
old_quota,0.3829455247605859,2058,G3L1W3
total_pop,88941.0,2058,G3L1W3
share_over_67,0.259694402459006,2058,G3L2W1
share_20_66,0.5472177414233276,2058,G3L2W1
share_under_20,0.1930878561176665,2058,G3L2W1
total_over_67,20446.0,2058,G3L2W1
total_20_66,43083.0,2058,G3L2W1
total_under_20,15202.0,2058,G3L2W1
youth_quota,0.3528537938397976,2058,G3L2W1
old_quota,0.47457233711672814,2058,G3L2W1
total_pop,78731.0,2058,G3L2W1
share_over_67,0.24336340586119465,2058,G3L2W2
share_20_66,0.5578394952532578,2058,G3L2W2
share_under_20,0.1987970988855475,2058,G3L2W2
total_over_67,20636.0,2058,G3L2W2
total_20_66,47302.0,2058,G3L2W2
total_under_20,16857.0,2058,G3L2W2
youth_quota,0.3563697095260243,2058,G3L2W2
old_quota,0.4362606232294618,2058,G3L2W2
total_pop,84795.0,2058,G3L2W2
share_over_67,0.23047956584339352,2058,G3L2W3
share_20_66,0.5694872078857016,2058,G3L2W3
share_under_20,0.20003322627090486,2058,G3L2W3
total_over_67,20810.0,2058,G3L2W3
total_20_66,51419.0,2058,G3L2W3
total_under_20,18061.0,2058,G3L2W3
youth_quota,0.35125148291487585,2058,G3L2W3
old_quota,0.4047142107003248,2058,G3L2W3
total_pop,90290.0,2058,G3L2W3
share_over_67,0.2697462182772847,2058,G3L3W1
share_20_66,0.5399674959369921,2058,G3L3W1
share_under_20,0.1902862857857232,2058,G3L3W1
total_over_67,21577.0,2058,G3L3W1
total_20_66,43192.0,2058,G3L3W1
total_under_20,15221.0,2058,G3L3W1
youth_quota,0.3524032228190406,2058,G3L3W1
old_quota,0.4995601037229117,2058,G3L3W1
total_pop,79990.0,2058,G3L3W1
share_over_67,0.25305558137373363,2058,G3L3W2
share_20_66,0.5509108653220559,2058,G3L3W2
share_under_20,0.19603355330421043,2058,G3L3W2
total_over_67,21781.0,2058,G3L3W2
total_20_66,47418.0,2058,G3L3W2
total_under_20,16873.0,2058,G3L3W2
youth_quota,0.3558353367919356,2058,G3L3W2
old_quota,0.4593403348939222,2058,G3L3W2
total_pop,86072.0,2058,G3L3W2
share_over_67,0.2396916222591072,2058,G3L3W3
share_20_66,0.5629313357211496,2058,G3L3W3
share_under_20,0.19737704201974315,2058,G3L3W3
total_over_67,21950.0,2058,G3L3W3
total_20_66,51551.0,2058,G3L3W3
total_under_20,18075.0,2058,G3L3W3
youth_quota,0.35062365424531045,2058,G3L3W3
old_quota,0.42579193420108247,2058,G3L3W3
total_pop,91576.0,2058,G3L3W3
share_over_67,0.26102896248319685,2059,G1L1W1
share_20_66,0.5624397463576248,2059,G1L1W1
share_under_20,0.17653129115917823,2059,G1L1W1
total_over_67,19224.0,2059,G1L1W1
total_20_66,41422.0,2059,G1L1W1
total_under_20,13001.0,2059,G1L1W1
youth_quota,0.31386702718362225,2059,G1L1W1
old_quota,0.4641012022596688,2059,G1L1W1
total_pop,73647.0,2059,G1L1W1
share_over_67,0.24420693033244997,2059,G1L1W2
