scenario_label,simulation_year,metric,aggregate,raw_value,n_simulations,simulation_ids,value
G2L3W3,2033,total_pop,mean,40842.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84990.52613333333
G2L3W3,2033,total_under_20,mean,7662.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15944.04735
G2L3W3,2033,youth_quota,mean,0.32435460945967526,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32435460945967526
G2L3W3,2034,old_quota,mean,0.3868194139662644,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3868194139662644
G2L3W3,2034,share_20_66,mean,0.575344420644341,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.575344420644341
G2L3W3,2034,share_over_67,mean,0.22255254269493643,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22255254269493643
G2L3W3,2034,share_under_20,mean,0.18751612839320075,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18751612839320075
G2L3W3,2034,total_20_66,mean,23510.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",48922.54675
G2L3W3,2034,total_over_67,mean,9094.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18923.931950000002
G2L3W3,2034,total_pop,mean,40862.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",85031.45099166667
G2L3W3,2034,total_under_20,mean,7662.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15944.740991666667
G2L3W3,2034,youth_quota,mean,0.32592222996013553,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32592222996013553
G2L3W3,2035,old_quota,mean,0.39416152566373747,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39416152566373747
G2L3W3,2035,share_20_66,mean,0.5729252239501714,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5729252239501714
G2L3W3,2035,share_over_67,mean,0.2258233408307618,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2258233408307618
G2L3W3,2035,share_under_20,mean,0.18710508462622055,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18710508462622055
G2L3W3,2035,total_20_66,mean,23435.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",48766.477375
G2L3W3,2035,total_over_67,mean,9237.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",19221.504225
G2L3W3,2035,total_pop,mean,40904.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",85118.15620000001
G2L3W3,2035,total_under_20,mean,7653.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15926.012666666667
G2L3W3,2035,youth_quota,mean,0.32657951967962284,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32657951967962284
G2L3W3,2036,old_quota,mean,0.3987000406588875,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3987000406588875
G2L3W3,2036,share_20_66,mean,0.572314905804073,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.572314905804073
G2L3W3,2036,share_over_67,mean,0.22818141246556292,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22818141246556292
G2L3W3,2036,share_under_20,mean,0.18639241222179015,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18639241222179015
G2L3W3,2036,total_20_66,mean,23410.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",48715.14789166667
G2L3W3,2036,total_over_67,mean,9333.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",19422.660308333332
G2L3W3,2036,total_pop,mean,40904.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",85119.54348333333
G2L3W3,2036,total_under_20,mean,7624.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15865.665841666667
G2L3W3,2036,youth_quota,mean,0.3256849570224762,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3256849570224762
G2L3W3,2037,old_quota,mean,0.40104619304772093,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.40104619304772093
G2L3W3,2037,share_20_66,mean,0.5718668363706033,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5718668363706033
G2L3W3,2037,share_over_67,mean,0.2293446133850375,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2293446133850375
G2L3W3,2037,share_under_20,mean,0.18664879716464233,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18664879716464233
G2L3W3,2037,total_20_66,mean,23394.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",48682.546733333336
G2L3W3,2037,total_over_67,mean,9382.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",19523.93199166667
G2L3W3,2037,total_pop,mean,40909.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",85129.25446666668
G2L3W3,2037,total_under_20,mean,7635.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15889.249658333336
G2L3W3,2037,youth_quota,mean,0.32638536706238397,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32638536706238397
G2L3W3,2038,old_quota,mean,0.4012554819140608,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.4012554819140608
G2L3W3,2038,share_20_66,mean,0.5719904649572101,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5719904649572101
G2L3W3,2038,share_over_67,mean,0.22951380184167505,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22951380184167505
G2L3W3,2038,share_under_20,mean,0.1867254697014319,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1867254697014319
G2L3W3,2038,total_20_66,mean,23407.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",48708.90511666667
G2L3W3,2038,total_over_67,mean,9392.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",19544.74124166667
G2L3W3,2038,total_pop,mean,40922.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",85157.00013333333
G2L3W3,2038,total_under_20,mean,7641.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15901.041566666667
G2L3W3,2038,youth_quota,mean,0.32644994218400725,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32644994218400725
G2L3W3,2039,old_quota,mean,0.3997740406014469,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3997740406014469
G2L3W3,2039,share_20_66,mean,0.5737359580308471,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5737359580308471
G2L3W3,2039,share_over_67,mean,0.22935884086507952,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22935884086507952
G2L3W3,2039,share_under_20,mean,0.1861425765004371,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1861425765004371
G2L3W3,2039,total_20_66,mean,23471.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",48841.390675
G2L3W3,2039,total_over_67,mean,9383.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",19525.319275
G2L3W3,2039,total_pop,mean,40909.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",85129.25446666668
G2L3W3,2039,total_under_20,mean,7615.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15846.243875000002
G2L3W3,2039,youth_quota,mean,0.32444633851358545,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32444633851358545
G2L3W3,2040,old_quota,mean,0.3957424454543115,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3957424454543115
G2L3W3,2040,share_20_66,mean,0.5758810316814896,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5758810316814896
G2L3W3,2040,share_over_67,mean,0.22789391530139813,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22789391530139813
G2L3W3,2040,share_under_20,mean,0.18574945358734074,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18574945358734074
G2L3W3,2040,total_20_66,mean,23547.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",49000.92825833334
G2L3W3,2040,total_over_67,mean,9318.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",19391.446433333334
G2L3W3,2040,total_pop,mean,40890.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",85089.02325
G2L3W3,2040,total_under_20,mean,7595.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15805.319016666666
G2L3W3,2040,youth_quota,mean,0.32255906351786967,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32255906351786967
G2L3W3,2041,old_quota,mean,0.39078624419951785,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39078624419951785
G2L3W3,2041,share_20_66,mean,0.5782387775132084,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5782387775132084
G2L3W3,2041,share_over_67,mean,0.2259640940566441,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2259640940566441
G2L3W3,2041,share_under_20,mean,0.18570071807693955,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18570071807693955
G2L3W3,2041,total_20_66,mean,23615.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",49141.043875
G2L3W3,2041,total_over_67,mean,9228.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",19203.46954166667
G2L3W3,2041,total_pop,mean,40839.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84984.28335833333
G2L3W3,2041,total_under_20,mean,7584.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15781.735200000001
G2L3W3,2041,youth_quota,mean,0.32115747744627376,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32115747744627376
G2L3W3,2042,old_quota,mean,0.39024096036788086,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39024096036788086
G2L3W3,2042,share_20_66,mean,0.5746093391579105,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5746093391579105
G2L3W3,2042,share_over_67,mean,0.2242324445228887,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2242324445228887
G2L3W3,2042,share_under_20,mean,0.19047717139403306,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.19047717139403306
G2L3W3,2042,total_20_66,mean,23473.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",48846.939808333336
G2L3W3,2042,total_over_67,mean,9160.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",19061.96664166667
G2L3W3,2042,total_pop,mean,40851.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",85009.25445833334
G2L3W3,2042,total_under_20,mean,7781.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",16192.371066666667
G2L3W3,2042,youth_quota,mean,0.3314961884705518,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3314961884705518
G2L3W3,2043,old_quota,mean,0.38520953547101094,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38520953547101094
G2L3W3,2043,share_20_66,mean,0.5771705397227517,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5771705397227517
G2L3W3,2043,share_over_67,mean,0.2223260518120219,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2223260518120219
G2L3W3,2043,share_under_20,mean,0.1895518001237275,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1895518001237275
G2L3W3,2043,total_20_66,mean,23556.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",49018.962941666665
G2L3W3,2043,total_over_67,mean,9074.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18882.31345
G2L3W3,2043,total_pop,mean,40813.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84930.17930833333
G2L3W3,2043,total_under_20,mean,7736.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",16098.729441666666
G2L3W3,2043,youth_quota,mean,0.3284235060903063,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3284235060903063
G2L3W3,2044,old_quota,mean,0.38216854012845763,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38216854012845763
G2L3W3,2044,share_20_66,mean,0.578517703071267,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.578517703071267
G2L3W3,2044,share_over_67,mean,0.22108322998032634,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22108322998032634
G2L3W3,2044,share_under_20,mean,0.18900670628123203,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18900670628123203
G2L3W3,2044,total_20_66,mean,23595.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",49100.812658333336
G2L3W3,2044,total_over_67,mean,9017.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",18764.394366666667
G2L3W3,2044,total_pop,mean,40786.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84873.99433333334
G2L3W3,2044,total_under_20,mean,7709.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",16041.850825000001
G2L3W3,2044,youth_quota,mean,0.32671783497076484,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32671783497076484
G2L3W3,2045,old_quota,mean,0.37910266020168487,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37910266020168487
G2L3W3,2045,share_20_66,mean,0.580849858785493,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.580849858785493
G2L3W3,2045,share_over_67,mean,0.2201981445423633,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2201981445423633
G2L3W3,2045,share_under_20,mean,0.1877709935867323,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1877709935867323
G2L3W3,2045,total_20_66,mean,23672.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",49261.04388333334
G2L3W3,2045,total_over_67,mean,8974.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",18674.914591666668
G2L3W3,2045,total_pop,mean,40755.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",84808.79201666667
G2L3W3,2045,total_under_20,mean,7652.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15924.625383333336
G2L3W3,2045,youth_quota,mean,0.32327030478635127,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32327030478635127
G2L3W3,2046,old_quota,mean,0.37555633689025897,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37555633689025897
G2L3W3,2046,share_20_66,mean,0.5825658723122861,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5825658723122861
G2L3W3,2046,share_over_67,mean,0.21878395844969753,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21878395844969753
G2L3W3,2046,share_under_20,mean,0.187252362529691,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.187252362529691
G2L3W3,2046,total_20_66,mean,23716.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",49351.217300000004
G2L3W3,2046,total_over_67,mean,8906.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",18534.105333333333
G2L3W3,2046,total_pop,mean,40709.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84713.76310833334
G2L3W3,2046,total_under_20,mean,7623.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15862.891275000002
G2L3W3,2046,youth_quota,mean,0.32142900557400744,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32142900557400744
G2L3W3,2047,old_quota,mean,0.3736365017678598,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3736365017678598
G2L3W3,2047,share_20_66,mean,0.5826594529065402,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5826594529065402
G2L3W3,2047,share_over_67,mean,0.21769745203106458,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21769745203106458
G2L3W3,2047,share_under_20,mean,0.18722188295373846,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18722188295373846
G2L3W3,2047,total_20_66,mean,23705.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",49328.327125
G2L3W3,2047,total_over_67,mean,8857.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18430.752725000002
G2L3W3,2047,total_pop,mean,40684.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",84661.04634166668
G2L3W3,2047,total_under_20,mean,7617.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15850.405725
G2L3W3,2047,youth_quota,mean,0.3213247744212524,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3213247744212524
G2L3W3,2048,old_quota,mean,0.37263398569435074,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37263398569435074
G2L3W3,2048,share_20_66,mean,0.5839797099312151,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5839797099312151
G2L3W3,2048,share_over_67,mean,0.21760779635120966,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21760779635120966
G2L3W3,2048,share_under_20,mean,0.1861070529357313,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1861070529357313
G2L3W3,2048,total_20_66,mean,23714.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",49347.05545
G2L3W3,2048,total_over_67,mean,8836.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",18388.440583333333
G2L3W3,2048,total_pop,mean,40607.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84501.50875833334
G2L3W3,2048,total_under_20,mean,7557.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15726.243866666668
G2L3W3,2048,youth_quota,mean,0.31868636656441945,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31868636656441945
G2L3W3,2049,old_quota,mean,0.3713983753642194,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3713983753642194
G2L3W3,2049,share_20_66,mean,0.5852856551994042,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5852856551994042
G2L3W3,2049,share_over_67,mean,0.217370484452713,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.217370484452713
G2L3W3,2049,share_under_20,mean,0.18542684114745148,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18542684114745148
G2L3W3,2049,total_20_66,mean,23738.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",49397.69129166667
G2L3W3,2049,total_over_67,mean,8816.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",18346.128441666668
G2L3W3,2049,total_pop,mean,40558.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84399.54343333334
G2L3W3,2049,total_under_20,mean,7520.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15649.943283333336
G2L3W3,2049,youth_quota,mean,0.316814521572006,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.316814521572006
G2L3W3,2050,old_quota,mean,0.37080975604269684,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37080975604269684
G2L3W3,2050,share_20_66,mean,0.584755884504038,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.584755884504038
G2L3W3,2050,share_over_67,mean,0.21683360553444495,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21683360553444495
G2L3W3,2050,share_under_20,mean,0.18588045148849622,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18588045148849622
G2L3W3,2050,total_20_66,mean,23709.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",49337.34446666667
G2L3W3,2050,total_over_67,mean,8791.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",18294.798958333333
G2L3W3,2050,total_pop,mean,40545.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84372.49140833333
G2L3W3,2050,total_under_20,mean,7536.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15683.238083333335
G2L3W3,2050,youth_quota,mean,0.3178776085033865,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3178776085033865
G2L3W3,2051,old_quota,mean,0.3697809940829789,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3697809940829789
G2L3W3,2051,share_20_66,mean,0.5850627673958263,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5850627673958263
G2L3W3,2051,share_over_67,mean,0.21634541866850046,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21634541866850046
G2L3W3,2051,share_under_20,mean,0.18592779576169902,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18592779576169902
G2L3W3,2051,total_20_66,mean,23685.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",49287.402266666664
G2L3W3,2051,total_over_67,mean,8758.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",18225.43479166667
G2L3W3,2051,total_pop,mean,40483.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",84242.78041666668
G2L3W3,2051,total_under_20,mean,7527.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",15663.122475
G2L3W3,2051,youth_quota,mean,0.3177968523861436,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3177968523861436
G2L3W3,2052,old_quota,mean,0.36991953857195137,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.36991953857195137
G2L3W3,2052,share_20_66,mean,0.5849136251786534,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5849136251786534
G2L3W3,2052,share_over_67,mean,0.21637123152005455,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21637123152005455
G2L3W3,2052,share_under_20,mean,0.186146665302845,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.186146665302845
G2L3W3,2052,total_20_66,mean,23656.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",49227.749083333336
G2L3W3,2052,total_over_67,mean,8751.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18210.174675000002
G2L3W3,2052,total_pop,mean,40444.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84162.31798333333
G2L3W3,2052,total_under_20,mean,7528.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15666.590683333336
G2L3W3,2052,youth_quota,mean,0.31825276350712234,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31825276350712234
G2L3W3,2053,old_quota,mean,0.3703865983666859,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3703865983666859
G2L3W3,2053,share_20_66,mean,0.5846441888610124,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5846441888610124
G2L3W3,2053,share_over_67,mean,0.2165457135172739,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2165457135172739
G2L3W3,2053,share_under_20,mean,0.18577965271035216,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18577965271035216
G2L3W3,2053,total_20_66,mean,23629.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",49170.87046666667
G2L3W3,2053,total_over_67,mean,8752.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18212.2556
G2L3W3,2053,total_pop,mean,40416.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84104.05208333333
G2L3W3,2053,total_under_20,mean,7508.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15624.972183333335
G2L3W3,2053,youth_quota,mean,0.317773975435032,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.317773975435032
G2L3W3,2054,old_quota,mean,0.3711097684476556,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3711097684476556
G2L3W3,2054,share_20_66,mean,0.5840898524580848,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5840898524580848
G2L3W3,2054,share_over_67,mean,0.2167617171780133,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2167617171780133
G2L3W3,2054,share_under_20,mean,0.18606104466735807,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18606104466735807
G2L3W3,2054,total_20_66,mean,23580.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",49069.59878333334
G2L3W3,2054,total_over_67,mean,8751.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",18210.174675000002
G2L3W3,2054,total_pop,mean,40371.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",84010.41045833334
G2L3W3,2054,total_under_20,mean,7511.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15631.214958333336
G2L3W3,2054,youth_quota,mean,0.31855802633913116,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31855802633913116
G2L3W3,2055,old_quota,mean,0.3730336655001322,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3730336655001322
G2L3W3,2055,share_20_66,mean,0.5836020531692586,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5836020531692586
G2L3W3,2055,share_over_67,mean,0.2177037677087452,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2177037677087452
G2L3W3,2055,share_under_20,mean,0.1856121681881221,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1856121681881221
G2L3W3,2055,total_20_66,mean,23552.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",49009.94560000001
G2L3W3,2055,total_over_67,mean,8785.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",18282.31340833333
G2L3W3,2055,total_pop,mean,40356.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",83978.50294166668
G2L3W3,2055,total_under_20,mean,7490.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15587.515533333335
G2L3W3,2055,youth_quota,mean,0.31805361747946487,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31805361747946487
G2L3W3,2056,old_quota,mean,0.3743316369594221,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3743316369594221
G2L3W3,2056,share_20_66,mean,0.5824841551730474,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5824841551730474
G2L3W3,2056,share_over_67,mean,0.2180427429467633,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2180427429467633
G2L3W3,2056,share_under_20,mean,0.18614905241372467,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18614905241372467
G2L3W3,2056,total_20_66,mean,23505.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",48912.142125000006
G2L3W3,2056,total_over_67,mean,8798.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",18309.365433333332
G2L3W3,2056,total_pop,mean,40353.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",83971.566525
G2L3W3,2056,total_under_20,mean,7511.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",15631.214958333336
G2L3W3,2056,youth_quota,mean,0.3195799149697621,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3195799149697621
G2L3W3,2057,old_quota,mean,0.37606877679509104,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37606877679509104
G2L3W3,2057,share_20_66,mean,0.5817170084738922,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5817170084738922
G2L3W3,2057,share_over_67,mean,0.21876592245280646,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21876592245280646
G2L3W3,2057,share_under_20,mean,0.18645027488715804,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18645027488715804
G2L3W3,2057,total_20_66,mean,23475.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",48850.40801666667
G2L3W3,2057,total_over_67,mean,8828.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",18371.09954166667
G2L3W3,2057,total_pop,mean,40355.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",83976.42201666668
G2L3W3,2057,total_under_20,mean,7524.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15657.573341666666
G2L3W3,2057,youth_quota,mean,0.32051962341776663,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32051962341776663
G2L3W3,2058,old_quota,mean,0.3767942068028894,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3767942068028894
G2L3W3,2058,share_20_66,mean,0.5810812171263017,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5810812171263017
G2L3W3,2058,share_over_67,mean,0.2189472102189316,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2189472102189316
G2L3W3,2058,share_under_20,mean,0.18683523577542308,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18683523577542308
G2L3W3,2058,total_20_66,mean,23446.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",48789.36755
